127.0.0.1 - - [28/Nov/2021:15:13:23 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:10:21 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:10:21 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%8F%BC%EC%A7%80%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:10:21 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%97%B0%EA%B7%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:11:11 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 200 39147
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:11:12 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:11:12 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:11:12 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%8F%BC%EC%A7%80%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:11:12 +0900] "GET /project-oneyo/assets/img/ingredients/%EA%B1%B4%EB%91%90%EB%B6%80.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:11:12 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%97%B0%EA%B7%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:11:12 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%B0%B0%EC%B6%94.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:11:12 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:12:00 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 200 39147
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:12:00 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:12:00 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:12:00 +0900] "GET /project-oneyo/assets/img/ingredients/%ED%91%B8%EC%A3%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:12:00 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%8F%BC%EC%A7%80%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:12:00 +0900] "GET /project-oneyo/assets/img/ingredients/%EA%B1%B4%EB%91%90%EB%B6%80.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:12:00 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%97%B0%EA%B7%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:12:00 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%B9%98%EC%A6%88%EB%96%A1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:12:01 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:13:57 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 200 39147
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:13:57 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:13:57 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:13:57 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%8F%BC%EC%A7%80%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:13:57 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%97%B0%EA%B7%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:13:57 +0900] "GET /project-oneyo/assets/img/ingredients/%EA%B1%B4%EB%91%90%EB%B6%80.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:13:57 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%B0%B0%EC%B6%94.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:13:57 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:14:01 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 200 39147
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:14:01 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:14:01 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:43 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 200 39147
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:43 +0900] "GET /project-oneyo/assets/img/ingredients/%EA%B0%90%EC%9E%90.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:43 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:43 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%97%B0%EA%B7%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:43 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:43 +0900] "GET /project-oneyo/assets/img/ingredients/%ED%91%B8%EC%A3%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:43 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%8F%BC%EC%A7%80%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:43 +0900] "GET /project-oneyo/assets/img/ingredients/%EA%B1%B4%EB%91%90%EB%B6%80.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:43 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%B9%98%EC%A6%88%EB%96%A1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:48 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:48 +0900] "GET /project-oneyo/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 870
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:48 +0900] "GET /project-oneyo/assets/css/slick.min.css.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:15:48 +0900] "GET /project-oneyo/assets/css/bootstrap.min.css.map HTTP/1.1" 404 865
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:11 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 500 1412
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:14 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:14 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 200 39147
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:14 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:15 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:15 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:15 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 500 1438
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:15 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:15 +0900] "GET /project-oneyo/mealkit/detail?mkId=11 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:15 +0900] "GET /project-oneyo/assets/css/slick.min.css.map HTTP/1.1" 404 861
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:15 +0900] "GET /project-oneyo/assets/css/bootstrap.min.css.map HTTP/1.1" 404 865
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:15 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%B0%B0%EC%B6%94.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:15 +0900] "GET /project-oneyo/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 870
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:20 +0900] "GET /project-oneyo/assets/img/ingredients/%EC%96%91%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 404 891
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:16:20 +0900] "GET /project-oneyo/assets/img/ingredients/%EB%8F%BC%EC%A7%80%EA%B3%A0%EA%B8%B0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:22:40 +0900] "GET /project-oneyo/home HTTP/1.1" 200 16366
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:48:46 +0900] "GET /project-oneyo/home HTTP/1.1" 200 16366
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:48:48 +0900] "GET /project-oneyo/home HTTP/1.1" 200 16366
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:48:48 +0900] "GET /project-oneyo/home HTTP/1.1" 200 16366
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:48:49 +0900] "GET /project-oneyo/home HTTP/1.1" 200 16366
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:49:01 +0900] "GET /project-oneyo/home HTTP/1.1" 200 11400
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:58:04 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:03 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:03 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:03 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:15 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:16 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:16 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:16 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:16 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:17 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:17 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:28 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:29 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:20:59:29 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:01:48 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:01:50 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
127.0.0.1 - - [28/Nov/2021:21:02:08 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:02:09 +0900] "GET /project-oneyo/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:02:12 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:04:18 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:07:13 +0900] "GET /project-oneyo/home HTTP/1.1" 200 10418
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:07:36 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13397
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:08:14 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13358
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:15:17 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13358
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:24:37 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13365
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:24:45 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13365
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:24:46 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13365
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:24:50 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13365
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:24:50 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13365
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:24:50 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13365
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:24:59 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13358
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:26:01 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13362
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:26:10 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13362
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:26:14 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13362
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:26:16 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13371
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:30:23 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13358
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:31:16 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13371
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:36:35 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13371
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:37:02 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13370
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:44:14 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13370
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:44:19 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13370
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:44:22 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13370
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:45:08 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13370
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:45:11 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13370
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:45:16 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:47:02 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:48:23 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:48:25 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:48:30 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:48:54 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:49:09 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:50:12 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:51:22 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:52:06 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:52:18 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
127.0.0.1 - - [28/Nov/2021:21:53:18 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:19 +0900] "GET /project-oneyo/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/css/templatemo.css HTTP/1.1" 200 5463
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/css/bootstrap.min.css HTTP/1.1" 200 153111
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/css/style.css HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/css/custom.css HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/css/mystyle.css HTTP/1.1" 200 948
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/css/fontawesome.min.css HTTP/1.1" 200 59356
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/js/jquery-1.11.0.min.js HTTP/1.1" 200 96381
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/js/jquery-migrate-1.2.1.min.js HTTP/1.1" 200 7199
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/js/bootstrap.bundle.min.js HTTP/1.1" 200 80821
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/js/templatemo.js HTTP/1.1" 200 1501
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/js/custom.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/img/oneyo_logo.PNG HTTP/1.1" 200 12954
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/js/fade-in.js HTTP/1.1" 200 780
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/img/mk2.png HTTP/1.1" 200 503300
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/img/%EB%B2%84%EC%84%AF%EC%86%8C%EB%B6%88%EA%B3%A0%EA%B8%B0.png HTTP/1.1" 200 117248
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/img/mk3.png HTTP/1.1" 200 576127
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/img/%EC%B0%B9%EC%8A%A4%ED%85%8C%EC%9D%B4%ED%81%AC.png HTTP/1.1" 200 141558
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/img/%ED%86%A0%EB%A7%88%ED%86%A0%EC%B9%B4%EB%A0%88.png HTTP/1.1" 200 108992
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/webfonts/fa-regular-400.eot? HTTP/1.1" 200 34350
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:53:21 +0900] "GET /project-oneyo/assets/webfonts/fa-solid-900.eot? HTTP/1.1" 200 204814
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:54:12 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:57:10 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:57:15 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:57:34 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:57:35 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:57:35 +0900] "GET /project-oneyo/home HTTP/1.1" 500 1396
127.0.0.1 - - [28/Nov/2021:21:57:58 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:57:59 +0900] "GET /project-oneyo/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:58:00 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:21:59:52 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:10:44 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:11:43 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:11:48 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:16:53 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:16:55 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:16:55 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:17:13 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:17:15 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
127.0.0.1 - - [28/Nov/2021:22:17:57 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:17:58 +0900] "GET /project-oneyo/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:18:00 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:18:00 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:18:00 +0900] "GET /project-oneyo/assets/img/%EB%B2%84%EC%84%AF%EC%86%8C%EB%B6%88%EA%B3%A0%EA%B8%B0.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:18:00 +0900] "GET /project-oneyo/assets/img/%EC%B0%B9%EC%8A%A4%ED%85%8C%EC%9D%B4%ED%81%AC.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:18:00 +0900] "GET /project-oneyo/assets/img/%ED%86%A0%EB%A7%88%ED%86%A0%EC%B9%B4%EB%A0%88.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:19:26 +0900] "GET /project-oneyo/home HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:19:43 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 26336
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:19:43 +0900] "GET /project-oneyo/assets/js/mealkit/list.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:19:43 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:19:43 +0900] "GET /project-oneyo/assets/img/%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88.png HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:19:43 +0900] "GET /project-oneyo/assets/img/%EC%9C%A0%EC%82%B0%EC%8A%AC.png HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:19:43 +0900] "GET /project-oneyo/assets/img/%EC%83%88%EC%9A%B0%EC%99%84%EC%9E%90%ED%83%95.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:21:22 +0900] "GET /project-oneyo/mealkit/list HTTP/1.1" 200 26336
0:0:0:0:0:0:0:1 - - [28/Nov/2021:22:21:23 +0900] "GET /project-oneyo/assets/img/%EA%B0%90%EB%B0%94%EC%8A%A4.png HTTP/1.1" 404 875
